timestamp	equity	avail_balance	cash
2018-11-12T12:45:01.827Z	8.922	9	1881.043104
2018-11-12T13:00:01.877Z	8.919	9	1881.204399
2018-11-12T13:15:01.875Z	8.929	9	1880.706341
2018-11-12T13:30:01.994Z	8.934	9	1880.589132
2018-11-12T13:45:01.979Z	8.931	9	1880.707842
2018-11-12T14:00:01.949Z	8.931	9	1880.770359
2018-11-12T14:15:01.986Z	8.943	9	1880.131605
2018-11-12T14:30:02.008Z	8.922	9	1881.24831
2018-11-12T14:45:01.986Z	8.924	9	1881.04534
2018-11-12T15:00:02.024Z	8.925	9	1880.916975
2018-11-12T15:15:02.050Z	8.932	9	1880.516484
2018-11-12T15:30:02.133Z	8.943	9	1880.024289
2018-11-12T15:45:02.084Z	8.935	9	1880.56732
2018-11-12T16:00:02.136Z	8.941	9	1880.158185
2018-11-12T16:15:02.147Z	8.948	9	1879.760048
2018-11-12T16:30:02.195Z	8.959	9	1879.168168
2018-11-12T16:45:02.269Z	8.961	9	1879.050012
2018-11-12T17:00:02.275Z	8.957	9	1879.1786
2018-11-12T17:15:02.317Z	8.982	9	1878.04638
2018-11-12T17:30:02.318Z	8.99	9	1877.5615
2018-11-12T17:45:01.361Z	8.982	9	1878.019434
2018-11-12T18:00:01.349Z	8.986	9	1877.750504
2018-11-12T18:15:01.491Z	8.991	9	1877.482638
2018-11-12T18:30:01.359Z	8.992	9	1877.358752
2018-11-12T18:45:01.413Z	8.996	9	1877.159336
2018-11-12T19:00:01.432Z	9.003	9	1876.990455
2018-11-12T19:15:01.485Z	8.999	9	1877.200399
2018-11-12T19:30:01.495Z	8.994	9	1877.326614
2018-11-12T19:45:01.519Z	8.99	9	1877.49857
2018-11-12T20:00:01.506Z	8.973	9	1878.416793
2018-11-12T20:15:01.538Z	8.98	9	1878.15802
2018-11-12T20:30:01.528Z	8.988	9	1877.575224
2018-11-12T20:45:01.555Z	8.983	9	1877.923099
2018-11-12T21:00:01.616Z	8.982	9	1877.947578
2018-11-12T21:15:01.624Z	8.985	9	1877.712255
2018-11-12T21:30:01.612Z	8.982	9	1877.95656
2018-11-12T21:45:01.635Z	8.98	9	1878.15802
2018-11-12T22:00:01.645Z	9.002	9	1876.82698
2018-11-12T22:15:01.673Z	9.027	9	1875.548817
2018-11-12T22:30:01.956Z	9.021	9	1876.00716
2018-11-12T22:45:01.921Z	9.005	9	1876.66001
2018-11-12T23:00:01.972Z	8.981	9	1878.151625
2018-11-12T23:15:01.962Z	8.986	9	1877.71456
2018-11-12T23:30:01.997Z	8.996	9	1877.051384
2018-11-12T23:45:01.983Z	8.979	9	1878.209262
2018-11-13T00:00:01.997Z	8.965	9	1878.875735
2018-11-13T00:15:03.080Z	8.975	9	1878.3239
2018-11-13T00:30:02.116Z	8.975	9	1878.4675
2018-11-13T00:45:02.096Z	8.99	9	1877.44463
2018-11-13T01:00:02.119Z	8.994	9	1877.461524
2018-11-13T01:15:02.141Z	9.009	9	1876.493619
2018-11-13T01:30:02.195Z	9.007	9	1876.689513
2018-11-13T01:45:02.244Z	9.057	9	1873.965756
2018-11-13T02:00:02.210Z	9.042	9	1874.804448
2018-11-13T02:15:02.220Z	9.051	9	1874.37159
2018-11-13T02:30:02.309Z	9.048	9	1874.709408
2018-11-13T02:45:02.348Z	9.025	9	1875.6116
2018-11-13T03:00:02.317Z	9.024	9	1875.665472
2018-11-13T03:15:01.333Z	9.009	9	1877.016141
2018-11-13T03:30:01.374Z	9.025	9	1875.62965
2018-11-13T03:45:01.334Z	9.031	9	1875.422615
2018-11-13T04:00:01.378Z	9.023	9	1875.800493
2018-11-13T04:15:01.404Z	9.008	9	1876.72672
2018-11-13T04:30:01.435Z	9.018	9	1876.185882
2018-11-13T04:45:01.409Z	9.02	9	1876.07882
2018-11-13T05:00:01.513Z	9.013	9	1876.389431
2018-11-13T05:15:01.652Z	9.021	9	1875.82674
2018-11-13T05:30:01.505Z	9.029	9	1875.603199
2018-11-13T05:45:01.609Z	9.03	9	1875.52197
2018-11-13T06:00:01.581Z	9.017	9	1876.203258
2018-11-13T06:15:01.623Z	9.018	9	1876.005522
2018-11-13T06:30:01.695Z	9.027	9	1875.503682
2018-11-13T06:45:01.665Z	9.035	9	1875.1239
2018-11-13T07:00:01.675Z	9.068	9	1873.53948
2018-11-13T07:15:01.751Z	9.092	9	1872.17918
2018-11-13T07:30:01.699Z	9.09	9	1872.48546
2018-11-13T07:45:01.733Z	9.082	9	1872.726564
2018-11-13T08:00:01.759Z	9.06	9	1873.79826
2018-11-13T08:15:01.773Z	9.071	9	1873.370133
2018-11-13T08:30:01.848Z	9.072	9	1873.368
2018-11-13T08:45:01.834Z	9.083	9	1872.651193
2018-11-13T09:00:01.867Z	9.123	9	1870.67115
2018-11-13T09:15:01.813Z	9.136	9	1870.04784
2018-11-13T09:30:01.896Z	9.133	9	1870.246607
2018-11-13T09:45:01.895Z	9.105	9	1871.71485
2018-11-13T10:00:01.907Z	9.121	9	1870.790068
2018-11-13T10:15:01.907Z	9.111	9	1871.235402
2018-11-13T10:30:01.992Z	9.101	9	1871.920983
2018-11-13T10:45:02.029Z	9.103	9	1871.75886
2018-11-13T11:00:02.011Z	9.094	9	1871.927148
2018-11-13T11:15:01.969Z	9.064	9	1873.637568
2018-11-13T11:30:02.025Z	9.068	9	1873.485072
2018-11-13T11:45:02.029Z	9.082	9	1872.89004
2018-11-13T12:00:02.102Z	9.078	9	1873.090974
2018-11-13T12:15:02.111Z	9.09	9	1872.3582
2018-11-13T12:30:02.132Z	9.066	9	1873.4889
2018-11-13T12:45:02.253Z	9.075	9	1873.17075
2018-11-13T13:00:02.187Z	9.077	9	1872.993565
2018-11-13T13:15:02.228Z	9.08	9	1872.76816
2018-11-13T13:30:02.222Z	9.072	9	1873.404288
2018-11-13T13:45:02.212Z	9.083	9	1872.73294
2018-11-13T14:00:02.278Z	9.103	9	1871.786169
2018-11-13T14:15:02.300Z	9.126	9	1870.565346
2018-11-13T14:30:02.339Z	9.135	9	1870.06239
2018-11-13T14:45:01.387Z	9.111	9	1871.235402
2018-11-13T15:00:01.436Z	9.091	9	1872.409633
2018-11-13T15:15:01.378Z	9.118	9	1870.977128
2018-11-13T15:30:01.538Z	9.084	9	1872.675684
2018-11-13T15:45:01.441Z	9.083	9	1872.623944
2018-11-13T16:00:01.441Z	9.091	9	1872.345996
2018-11-13T16:15:01.446Z	9.086	9	1872.6246
2018-11-13T16:30:01.459Z	9.073	9	1873.129923
2018-11-13T16:45:01.598Z	9.074	9	1873.109524
2018-11-13T17:00:01.529Z	9.037	9	1875.1775
2018-11-13T17:15:01.524Z	9.055	9	1874.18579
2018-11-13T17:30:01.597Z	9.051	9	1874.317284
2018-11-13T17:45:01.629Z	9.048	9	1874.555592
2018-11-13T18:00:01.600Z	9.06	9	1873.82544
2018-11-13T18:15:01.596Z	9.087	9	1872.494481
2018-11-13T18:30:01.682Z	9.072	9	1873.313568
2018-11-13T18:45:01.652Z	9.1	9	1871.9246
2018-11-13T19:00:01.765Z	9.196	9	1867.146644
2018-11-13T19:15:01.694Z	9.188	9	1867.516128
2018-11-13T19:30:01.740Z	9.183	9	1867.63854
2018-11-13T19:45:01.792Z	9.178	9	1868.025874
2018-11-13T20:00:01.784Z	9.165	9	1868.569365
2018-11-13T20:15:01.797Z	9.144	9	1869.81084
2018-11-13T20:30:01.839Z	9.141	9	1869.70014
2018-11-13T20:45:01.864Z	9.159	9	1868.774883
2018-11-13T21:00:01.883Z	9.154	9	1869.210184
2018-11-13T21:15:01.868Z	9.167	9	1868.537111
2018-11-13T21:30:01.902Z	9.193	9	1867.236195
2018-11-13T21:45:01.921Z	9.166	9	1868.571594
2018-11-13T22:00:01.966Z	9.167	9	1868.390439
2018-11-13T22:15:01.982Z	9.201	9	1866.800091
2018-11-13T22:30:02.209Z	9.197	9	1866.853045
2018-11-13T22:45:02.353Z	9.168	9	1868.319216
2018-11-13T23:00:02.238Z	9.182	9	1867.6188
2018-11-13T23:15:02.269Z	9.183	9	1867.629357
2018-11-13T23:30:02.295Z	9.162	9	1868.709006
2018-11-13T23:45:01.345Z	9.181	9	1867.892812
2018-11-14T00:00:01.326Z	9.209	9	1866.351194
2018-11-14T00:15:01.330Z	9.212	9	1866.277504
2018-11-14T00:30:01.366Z	9.195	9	1866.9528
2018-11-14T00:45:01.538Z	9.188	9	1867.387496
2018-11-14T01:00:01.379Z	9.191	9	1867.399807
2018-11-14T01:15:01.598Z	9.202	9	1866.828144
2018-11-14T01:30:01.505Z	9.189	9	1867.379391
2018-11-14T01:45:01.580Z	9.178	9	1868.016696
2018-11-14T02:00:01.534Z	9.167	9	1868.445441
2018-11-14T02:15:01.593Z	9.19	9	1867.44476
2018-11-14T02:30:01.740Z	9.173	9	1868.182353
2018-11-14T02:45:01.577Z	9.18	9	1867.79034
2018-11-14T03:00:01.616Z	9.172	9	1868.207992
2018-11-14T03:15:01.684Z	9.175	9	1868.04835
2018-11-14T03:30:01.621Z	9.156	9	1869.581952
2018-11-14T03:45:01.719Z	9.149	9	1869.296233
2018-11-14T04:00:01.708Z	9.162	9	1868.77314
2018-11-14T04:15:01.684Z	9.145	9	1869.594655
2018-11-14T04:30:01.721Z	9.156	9	1868.931876
2018-11-14T04:45:01.753Z	9.164	9	1868.512108
2018-11-14T05:00:01.748Z	9.167	9	1868.463775
2018-11-14T05:15:01.772Z	9.164	9	1868.530436
2018-11-14T05:30:01.799Z	9.168	9	1868.310048
2018-11-14T05:45:01.839Z	9.15	9	1869.35415
2018-11-14T06:00:01.857Z	9.141	9	1869.70014
2018-11-14T06:15:01.849Z	9.133	9	1870.07308
2018-11-14T06:30:01.929Z	9.142	9	1869.740124
2018-11-14T06:45:01.910Z	9.153	9	1869.051753
2018-11-14T07:00:01.943Z	9.149	9	1869.332829
2018-11-14T07:15:01.934Z	9.16	9	1868.79572
2018-11-14T07:30:01.991Z	9.158	9	1868.992114
2018-11-14T07:45:01.973Z	9.183	9	1867.712004
2018-11-14T08:00:02.015Z	9.182	9	1867.655528
2018-11-14T08:15:02.036Z	9.179	9	1867.935679
2018-11-14T08:30:02.079Z	9.17	9	1868.2958
2018-11-14T08:45:02.039Z	9.202	9	1866.616498
2018-11-14T09:00:02.046Z	9.184	9	1867.722528
2018-11-14T09:15:02.093Z	9.202	9	1866.67171
2018-11-14T09:30:02.142Z	9.178	9	1867.924916
2018-11-14T09:45:02.239Z	9.205	9	1866.64513
2018-11-14T10:00:02.203Z	9.37	9	1858.61446
2018-11-14T10:15:02.192Z	9.352	9	1859.495568
2018-11-14T10:30:02.244Z	9.434	9	1855.554592
2018-11-14T10:45:02.229Z	9.418	9	1856.2878
2018-11-14T11:00:02.285Z	9.428	9	1856.005508
2018-11-14T11:15:02.276Z	9.433	9	1855.640894
2018-11-14T11:30:01.325Z	9.436	9	1855.570528
2018-11-14T11:45:01.352Z	9.407	9	1856.772474
2018-11-14T12:00:01.345Z	9.422	9	1856.134
2018-11-14T12:15:01.450Z	9.408	9	1856.80992
2018-11-14T12:30:01.378Z	9.426	9	1855.988826
2018-11-14T12:45:01.420Z	9.418	9	1856.297218
2018-11-14T13:00:01.502Z	9.421	9	1856.106578
2018-11-14T13:15:01.528Z	9.436	9	1855.570528
2018-11-14T13:30:01.532Z	9.47	9	1853.8472
2018-11-14T13:45:01.524Z	9.448	9	1854.83136
2018-11-14T14:00:01.518Z	9.449	9	1854.885945
2018-11-14T14:15:01.604Z	9.458	9	1854.57193
2018-11-14T14:30:01.583Z	9.495	9	1852.83531
2018-11-14T14:45:01.651Z	9.502	9	1852.50992
2018-11-14T15:00:01.668Z	9.525	9	1851.37425
2018-11-14T15:15:01.920Z	9.729	9	1841.203521
2018-11-14T15:30:01.651Z	9.818	9	1838.46959
2018-11-14T15:45:01.684Z	9.808	9	1839.0
2018-11-14T16:00:01.768Z	10.136	9	1826.486928
2018-11-14T16:15:01.809Z	10.541	9	1813.052
2018-11-14T16:30:01.779Z	12.266	9	1759.238784
2018-11-14T16:45:02.032Z	11.982	9	1766.56617
2018-11-14T17:00:01.950Z	11.407	9	1782.503448
2018-11-14T17:15:02.341Z	11.313	9	1785.1914
2018-11-14T17:30:01.881Z	11.018	9	1794.358426
2018-11-14T17:45:01.938Z	10.508	9	1811.5792
2018-11-14T18:00:01.924Z	10.803	9	1801.389447
2018-11-14T18:15:01.879Z	10.795	9	1801.66391
2018-11-14T18:30:01.903Z	10.493	9	1812.1411
2018-11-14T18:45:01.917Z	10.579	9	1810.17269
2018-11-14T19:00:01.968Z	10.943	9	1796.884372
2018-11-14T19:15:02.005Z	10.94	9	1797.02628
2018-11-14T19:30:01.975Z	11.036	9	1793.857656
2018-11-14T19:45:02.013Z	10.939	9	1796.905774
2018-11-14T20:00:02.077Z	10.825	9	1800.662975
2018-11-14T20:15:02.091Z	10.975	9	1795.872175
2018-11-14T20:30:02.102Z	11.124	9	1791.01962
2018-11-14T20:45:02.132Z	11.118	9	1791.343278
2018-11-14T21:00:02.231Z	11.033	9	1792.928698
2018-11-14T21:15:02.234Z	10.894	9	1798.523142
2018-11-14T21:30:02.342Z	10.728	9	1803.59136
2018-11-14T21:45:02.225Z	10.639	9	1805.321271
2018-11-14T22:00:02.263Z	10.689	9	1805.404167
2018-11-14T22:15:02.208Z	10.757	9	1802.991527
2018-11-14T22:30:01.498Z	10.597	9	1808.526408
2018-11-14T22:45:01.598Z	10.631	9	1807.238107
2018-11-14T23:00:01.601Z	10.924	9	1800.996184
2018-11-14T23:15:01.584Z	10.761	9	1802.801091
2018-11-14T23:30:01.620Z	10.746	9	1803.372228
2018-11-14T23:45:01.700Z	10.758	9	1802.943978
2018-11-15T00:00:01.634Z	10.663	9	1806.130929
2018-11-15T00:15:01.719Z	10.641	9	1807.012056
2018-11-15T00:30:01.701Z	10.633	9	1807.333542
2018-11-15T00:45:01.698Z	10.566	9	1809.702216
2018-11-15T01:00:01.809Z	10.752	9	1803.1104
2018-11-15T01:15:01.735Z	10.72	9	1804.2832
2018-11-15T01:30:01.805Z	10.73	9	1804.01344
2018-11-15T01:45:01.838Z	10.723	9	1803.855229
2018-11-15T02:00:01.886Z	10.813	9	1801.024093
2018-11-15T02:15:01.857Z	10.939	9	1796.94953
2018-11-15T02:30:01.931Z	10.891	9	1799.127854
2018-11-15T02:45:01.918Z	10.926	9	1797.327
2018-11-15T03:00:01.955Z	10.915	9	1797.7005
2018-11-15T03:15:01.957Z	10.739	9	1803.700962
2018-11-15T03:30:01.966Z	10.811	9	1801.263954
2018-11-15T03:45:02.021Z	10.829	9	1800.689436
2018-11-15T04:00:01.999Z	10.809	9	1802.40075
2018-11-15T04:15:02.062Z	10.89	9	1798.53795
2018-11-15T04:30:02.146Z	10.888	9	1798.686712
2018-11-15T04:45:02.102Z	10.931	9	1797.242227
2018-11-15T05:00:02.141Z	10.866	9	1799.398734
2018-11-15T05:15:02.144Z	10.858	9	1799.60492
2018-11-15T05:30:02.270Z	10.85	9	1799.85225
2018-11-15T05:45:02.213Z	10.849	9	1799.838251
2018-11-15T06:00:02.204Z	10.801	9	1801.444785
2018-11-15T06:15:02.293Z	10.857	9	1799.678034
2018-11-15T06:30:02.242Z	10.826	9	1800.753536
2018-11-15T06:45:02.280Z	10.902	9	1798.263096
2018-11-15T07:00:02.287Z	10.858	9	1799.724358
2018-11-15T07:15:01.371Z	10.802	9	1801.417134
2018-11-15T07:30:01.429Z	10.698	9	1804.987956
2018-11-15T07:45:01.601Z	10.745	9	1803.50527
2018-11-15T08:00:01.415Z	10.731	9	1803.805983
2018-11-15T08:15:01.482Z	10.719	9	1804.200642
2018-11-15T08:30:01.454Z	10.747	9	1803.518552
2018-11-15T08:45:02.493Z	10.793	9	1801.945315
2018-11-15T09:00:01.454Z	10.809	9	1801.741401
2018-11-15T09:15:01.621Z	10.795	9	1801.6855
2018-11-15T09:30:01.525Z	10.75	9	1803.25875
2018-11-15T09:45:01.561Z	10.786	9	1802.383744
2018-11-15T10:00:01.529Z	10.778	9	1802.329494
2018-11-15T10:15:01.657Z	11.308	9	1785.386196
2018-11-15T10:30:01.604Z	11.093	9	1792.085243
2018-11-15T10:45:01.749Z	11.039	9	1793.771266
2018-11-15T11:00:01.669Z	11.019	9	1794.355998
2018-11-15T11:15:01.664Z	11.045	9	1793.57546
2018-11-15T11:30:01.698Z	11.044	9	1793.501424
2018-11-15T11:45:01.679Z	11.015	9	1794.67395
2018-11-15T12:00:01.800Z	11.055	9	1793.264715
2018-11-15T12:15:01.737Z	10.983	9	1795.489857
2018-11-15T12:30:01.725Z	10.984	9	1795.521528
2018-11-15T12:45:01.767Z	11.019	9	1794.355998
2018-11-15T13:00:01.857Z	11.056	9	1793.272144
2018-11-15T13:15:01.834Z	11.035	9	1793.882705
2018-11-15T13:30:01.834Z	11.006	9	1794.792444
2018-11-15T13:45:01.855Z	11.002	9	1794.932292
2018-11-15T14:00:01.861Z	11.016	9	1794.550464
2018-11-15T14:15:01.919Z	11.112	9	1791.509976
2018-11-15T14:30:01.959Z	11.071	9	1792.760243
2018-11-15T14:45:01.956Z	11.272	9	1786.454192
2018-11-15T15:00:01.993Z	11.454	9	1781.108454
2018-11-15T15:15:02.034Z	10.867	9	1799.346993
2018-11-15T15:30:02.028Z	10.881	9	1799.162469
2018-11-15T15:45:02.090Z	10.968	9	1796.020968
2018-11-15T16:00:02.075Z	10.912	9	1797.86112
2018-11-15T16:15:02.132Z	10.866	9	1800.409272
2018-11-15T16:30:02.167Z	10.83	9	1799.37201
2018-11-15T16:45:02.132Z	10.953	9	1796.51106
2018-11-15T17:00:02.244Z	10.807	9	1801.31076
2018-11-15T17:15:02.195Z	10.813	9	1801.164662
2018-11-15T17:30:02.269Z	10.821	9	1800.094992
2018-11-15T17:45:02.214Z	10.806	9	1801.284558
2018-11-15T18:00:02.244Z	10.849	9	1800.022684
2018-11-15T18:15:02.258Z	10.834	9	1800.513294
2018-11-15T18:30:02.305Z	10.833	9	1800.531264
2018-11-15T18:45:02.370Z	10.732	9	1803.920416
2018-11-15T19:00:01.316Z	10.782	9	1802.232864
2018-11-15T19:15:01.323Z	10.78	9	1802.2004
2018-11-15T19:30:01.378Z	10.736	9	1803.658736
2018-11-15T19:45:01.411Z	10.665	9	1806.09642
2018-11-15T20:00:01.432Z	10.666	9	1806.18044
2018-11-15T20:15:01.450Z	10.646	9	1806.30682
2018-11-15T20:30:01.445Z	10.713	9	1804.465581
2018-11-15T20:45:01.459Z	10.71	9	1804.90275
2018-11-15T21:00:01.494Z	10.779	9	1802.216463
2018-11-15T21:15:01.511Z	10.797	9	1801.727781
2018-11-15T21:30:01.500Z	10.784	9	1801.046624
2018-11-15T21:45:01.551Z	10.772	9	1802.511076
2018-11-15T22:00:01.589Z	10.744	9	1803.391144
2018-11-15T22:15:01.597Z	10.799	9	1801.553974
2018-11-15T22:30:01.916Z	10.778	9	1802.394162
2018-11-15T22:45:01.911Z	10.738	9	1803.737026
2018-11-15T23:00:01.934Z	10.736	9	1803.766096
2018-11-15T23:15:02.038Z	10.738	9	1803.55448
2018-11-15T23:30:01.968Z	10.666	9	1806.148442
2018-11-15T23:45:01.984Z	10.632	9	1807.291152
2018-11-16T00:00:02.054Z	10.626	9	1807.578234
2018-11-16T00:15:02.058Z	10.6	9	1808.413
2018-11-16T00:30:02.074Z	10.649	9	1806.645446
2018-11-16T00:45:02.170Z	10.694	9	1805.1472
2018-11-16T01:00:02.144Z	10.682	9	1805.653234
2018-11-16T01:15:02.211Z	10.697	9	1805.150841
2018-11-16T01:30:02.210Z	10.69	9	1805.2203
2018-11-16T01:45:02.226Z	10.736	9	1803.75536
2018-11-16T02:00:02.229Z	10.737	9	1803.676419
2018-11-16T02:15:02.220Z	10.735	9	1803.67323
2018-11-16T02:30:02.329Z	10.701	9	1804.916268
2018-11-16T02:45:02.323Z	10.713	9	1804.476294
2018-11-16T03:00:01.359Z	10.728	9	1803.999024
2018-11-16T03:15:01.468Z	10.665	9	1805.7978
2018-11-16T03:30:01.387Z	10.672	9	1805.894496
2018-11-16T03:45:01.391Z	10.661	9	1806.367857
2018-11-16T04:00:01.431Z	10.668	9	1806.0924
2018-11-16T04:15:01.422Z	10.699	9	1805.081785
2018-11-16T04:30:01.573Z	10.701	9	1804.916268
2018-11-16T04:45:01.432Z	10.705	9	1804.766655
2018-11-16T05:00:01.470Z	10.715	9	1804.973895
2018-11-16T05:15:01.483Z	10.714	9	1804.462594
2018-11-16T05:30:01.569Z	10.726	9	1805.02491
2018-11-16T05:45:01.591Z	10.711	9	1804.48217
2018-11-16T06:00:01.546Z	10.721	9	1804.258532
2018-11-16T06:15:01.636Z	10.759	9	1802.88563
2018-11-16T06:30:01.601Z	10.743	9	1803.459639
2018-11-16T06:45:01.583Z	10.736	9	1803.648
2018-11-16T07:00:01.614Z	10.749	9	1803.35973
2018-11-16T07:15:01.758Z	10.713	9	1804.60485
2018-11-16T07:30:01.669Z	10.72	9	1804.2296
2018-11-16T07:45:01.660Z	10.739	9	1803.711701
2018-11-16T08:00:02.011Z	10.79	9	1801.91921
2018-11-16T08:15:01.728Z	10.745	10.781	1801.581915
2018-11-16T08:30:01.761Z	10.787	10.781	1799.843311
2018-11-16T08:45:01.781Z	10.767	10.781	1800.834585
2018-11-16T09:00:01.819Z	10.759	10.781	1801.239503
2018-11-16T09:15:01.804Z	10.793	10.781	1799.959403
2018-11-16T09:30:01.940Z	10.758	10.781	1801.115118
2018-11-16T09:45:01.888Z	10.822	10.781	1798.638044
2018-11-16T10:00:01.898Z	10.832	10.781	1798.6536
2018-11-16T10:15:01.910Z	10.733	10.781	1802.0707
2018-11-16T10:30:01.929Z	10.729	10.781	1801.978466
2018-11-16T10:45:01.986Z	10.74	10.781	1801.7961
2018-11-16T11:00:01.999Z	10.677	10.781	1803.921858
2018-11-16T11:15:01.990Z	10.669	10.781	1804.287935
2018-11-16T11:30:02.014Z	10.697	10.781	1803.171896
2018-11-16T11:45:02.018Z	10.714	10.781	1802.759068
2018-11-16T12:00:02.047Z	10.707	10.781	1802.941023
2018-11-16T12:15:02.083Z	10.736	10.781	1801.98392
2018-11-16T12:30:02.082Z	10.727	10.781	1802.24327
2018-11-16T12:45:02.110Z	10.709	10.781	1802.86015
2018-11-16T13:00:02.113Z	10.734	10.781	1802.02392
2018-11-16T13:15:02.157Z	10.714	10.781	1802.780496
2018-11-16T13:30:02.166Z	10.719	10.781	1802.453445
2018-11-16T13:45:02.176Z	10.714	10.781	1802.641214
2018-11-16T14:00:02.176Z	10.71	10.781	1802.80359
2018-11-16T14:15:02.256Z	10.706	10.781	1802.976048
2018-11-16T14:30:02.395Z	10.737	10.781	1801.808181
2018-11-16T14:45:02.276Z	10.727	10.781	1802.136
2018-11-16T15:00:02.383Z	10.73	10.781	1802.04985
2018-11-16T15:15:01.310Z	10.737	10.781	1801.829655
2018-11-16T15:30:01.355Z	10.758	10.781	1801.308762
2018-11-16T15:45:01.510Z	10.794	10.781	1800.00744
2018-11-16T16:00:02.382Z	10.793	10.781	1800.067333
2018-11-16T16:15:01.456Z	10.751	10.781	1801.340801
2018-11-16T16:30:01.480Z	10.747	10.781	1801.573345
2018-11-16T16:45:01.550Z	10.734	10.781	1802.034654
2018-11-16T17:00:01.543Z	10.76	10.781	1801.21324
2018-11-16T17:15:01.537Z	10.751	10.781	1801.373054
2018-11-16T17:30:01.570Z	10.765	10.781	1800.85532
2018-11-16T17:45:01.577Z	10.792	10.781	1800.116392
2018-11-16T18:00:01.569Z	10.796	10.781	1799.876732
2018-11-16T18:15:01.630Z	10.834	10.781	1798.639012
2018-11-16T18:30:01.640Z	10.816	10.781	1799.2416
2018-11-16T18:45:01.669Z	10.813	10.781	1799.758972
2018-11-16T19:00:01.720Z	10.799	10.781	1799.901727
2018-11-16T19:15:01.719Z	10.82	10.781	1799.12796
2018-11-16T19:30:01.738Z	10.835	10.781	1798.599165
2018-11-16T19:45:01.819Z	10.855	10.781	1797.87023
2018-11-16T20:00:01.732Z	10.905	10.781	1796.347935
2018-11-16T20:15:01.795Z	10.899	10.781	1796.438574
2018-11-16T20:30:01.772Z	10.892	10.781	1796.755212
2018-11-16T20:45:01.794Z	10.869	10.781	1797.504351
2018-11-16T21:00:01.817Z	10.863	10.781	1797.60924
2018-11-16T21:15:01.854Z	10.881	10.781	1797.018912
2018-11-16T21:30:01.901Z	10.876	10.781	1797.171992
2018-11-16T21:45:01.903Z	10.926	10.781	1795.6881
2018-11-16T22:00:01.940Z	10.925	10.781	1795.5893
2018-11-16T22:15:01.933Z	10.956	10.781	1794.669492
2018-11-16T22:30:02.274Z	10.942	10.781	1795.122636
2018-11-16T22:45:02.356Z	10.929	10.781	1795.470765
2018-11-16T23:00:02.263Z	10.908	10.781	1796.209452
2018-11-16T23:15:02.263Z	10.891	10.781	1796.79718
2018-11-16T23:30:01.369Z	10.828	10.781	1799.158824
2018-11-16T23:45:01.337Z	10.822	10.781	1799.060102
2018-11-17T00:00:01.355Z	10.804	10.781	1799.600672
2018-11-17T00:15:01.440Z	10.81	10.781	1799.4326
2018-11-17T00:30:01.402Z	10.823	10.781	1798.912476
2018-11-17T00:45:01.410Z	10.832	10.781	1798.642768
2018-11-17T01:00:01.425Z	10.848	10.781	1798.251264
2018-11-17T01:15:01.594Z	10.852	10.781	1798.12214
2018-11-17T01:30:01.486Z	10.825	10.781	1798.92015
2018-11-17T01:45:01.510Z	10.843	10.781	1798.430823
2018-11-17T02:00:01.533Z	10.877	10.781	1797.239341
2018-11-17T02:15:01.610Z	10.901	10.781	1796.4848
2018-11-17T02:30:01.544Z	10.914	10.781	1795.975098
2018-11-17T02:45:01.605Z	10.937	10.781	1795.658534
2018-11-17T03:00:01.646Z	10.88	10.781	1797.13664
2018-11-17T03:15:01.609Z	10.882	10.781	1797.1623
2018-11-17T03:30:01.618Z	10.895	10.781	1796.574605
2018-11-17T03:45:01.685Z	10.898	10.781	1796.469912
2018-11-17T04:00:01.739Z	10.911	10.781	1796.212464
2018-11-17T04:15:01.689Z	10.914	10.781	1796.06241
2018-11-17T04:30:01.846Z	10.896	10.781	1796.652336
2018-11-17T04:45:01.801Z	10.866	10.781	1797.551514
2018-11-17T05:00:01.776Z	10.874	10.781	1797.36346
2018-11-17T05:15:01.816Z	10.868	10.781	1797.469388
2018-11-17T05:30:01.822Z	10.883	10.781	1797.077141
2018-11-17T05:45:01.890Z	10.894	10.781	1796.714738
2018-11-17T06:00:01.869Z	10.893	10.781	1796.767671
2018-11-17T06:15:01.863Z	10.888	10.781	1796.7922
2018-11-17T06:30:01.924Z	10.865	10.781	1797.668575
2018-11-17T06:45:01.973Z	10.862	10.781	1797.661
2018-11-17T07:00:01.961Z	10.873	10.781	1797.41563
2018-11-17T07:15:01.939Z	10.879	10.781	1797.134647
2018-11-17T07:30:02.001Z	10.827	10.781	1798.90605
2018-11-17T07:45:02.020Z	10.816	10.781	1799.2416
2018-11-17T08:00:02.058Z	10.781	10.781	1800.437781
2018-11-17T08:15:02.089Z	10.821	10.781	1798.980429
2018-11-17T08:30:02.130Z	10.826	10.781	1798.84816
2018-11-17T08:45:02.070Z	10.841	10.781	1798.500218
2018-11-17T09:00:02.099Z	10.826	10.781	1798.945594
2018-11-17T09:15:02.137Z	10.848	10.781	1798.27296
2018-11-17T09:30:02.150Z	10.828	10.781	1798.779844
2018-11-17T09:45:02.240Z	10.823	10.781	1799.042352
2018-11-17T10:00:02.225Z	10.84	10.781	1798.49692
2018-11-17T10:15:02.298Z	10.841	10.781	1798.348444
2018-11-17T10:30:02.295Z	10.885	10.781	1797.037305
2018-11-17T10:45:02.270Z	10.891	10.781	1796.710052
2018-11-17T11:00:02.288Z	10.88	10.781	1796.87552
